gamelength,gameId,platformId,puuid,summonerId,participantId,teamId,championId,spell1Id,spell2Id,accountId,summonerName,currentPlatformId,currentAccountId,matchHistoryUri,profileIcon,win,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,perk0,perk1,perk2,perk3,perk4,perk5,perk0Var1,perk0Var2,perk0Var3,perk1Var1,perk1Var2,perk1Var3,perk2Var1,perk2Var2,perk2Var3,perk3Var1,perk3Var2,perk3Var3,perk4Var1,perk4Var2,perk4Var3,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,statPerk0,statPerk1,statPerk2,creepsPerMinDeltas(10-20),xpPerMinDeltas(10-20),goldPerMinDeltas(10-20),damageTakenPerMinDeltas(10-20),role,lane,creepsPerMinDeltas(0-10),goldPerMinDeltas(0-10),xpPerMinDeltas(0-10),damageTakenPerMinDeltas(0-10),damageTakenDiffPerMinDeltas(10-20),damageTakenDiffPerMinDeltas(0-10),xpDiffPerMinDeltas(10-20),xpDiffPerMinDeltas(0-10),csDiffPerMinDeltas(0-10),csDiffPerMinDeltas(10-20),visonary,turretdestroyer,split,survivor,[damageTakenPerMinDeltas(10-20)],[xpPerMinDeltas(0-10)],[creepsPerMinDeltas(0-10)],[damageTakenDiffPerMinDeltas(10-20)],[xpDiffPerMinDeltas(0-10)],[creepsPerMinDeltas(10-20)],[damageTakenPerMinDeltas(0-10)],[xpDiffPerMinDeltas(10-20)],[csDiffPerMinDeltas(10-20)],[goldPerMinDeltas(10-20)],[csDiffPerMinDeltas(0-10)],[damageTakenDiffPerMinDeltas(0-10)],[goldPerMinDeltas(0-10)],[xpPerMinDeltas(10-20)],realRole
2233,5070017853,EUW1,,ZYdzl0EnbW4uRAOUUmwnEaO-yHKHajvZv2sRWhAfMa1szb0,5,100,245,11,4,B6yCjaPKsAipUF2d7yxSjVvjUJaPgBDZno-sMFHJ-ngaCA,Alianko,EUW1,B6yCjaPKsAipUF2d7yxSjVvjUJaPgBDZno-sMFHJ-ngaCA,/v1/stats/player_history/EUW1/26394223,1401,False,3152,3157,3020,3100,3089,2031,3340,12,8,14,4,2,4,542,3,0,0,0,0,210942,172304,29811,8826,0,31911,27558,3901,452,20629,1,24018,15972,2524,17,12,44536,19052,24943,540,14778,13800,1,0,46,140,97,21,472,17,0,0,5,2,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,8143,8138,8135,8304,8347,2223,22,0,1136,0,0,30,0,0,7164,4,0,9,4,5,0,0,0,8100,8300,5005,5008,5002,,,,,NONE,JUNGLE,,,,,,,,,,,0,0,0,0,1245.6,383.4,1.2,,,1.3,603.3,,,410,,,304.3,591.0999999999999,1
2233,5070017853,EUW1,,eJMwz5FDuCgGMBpoHybkZ3eud6ItmQKhtYasD0E-5Xz9KVQ,6,200,105,14,4,hAe18v5qQOgRroz2EXo-gq3NjyYahAvgf-a-cbgN16Ri3w,dwight schruté,EUW1,hAe18v5qQOgRroz2EXo-gq3NjyYahAvgf-a-cbgN16Ri3w,/v1/stats/player_history/EUW1/32855886,696,True,3089,3152,3100,3191,3020,3135,3340,14,13,10,2,1,5,348,0,0,0,0,0,167470,138871,25873,2726,0,39563,32981,4942,1640,6112,1,17275,8493,2666,14,22,40262,20916,17936,1410,16499,15350,1,0,168,9,9,0,299,18,0,0,10,0,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,8143,8138,8135,8345,8352,2569,0,0,1574,0,0,30,0,0,3650,5,0,3,0,0,266,1877,1137,8100,8300,5008,5008,5003,,,,,SOLO,MIDDLE,,,,,,,,,,,0,0,0,0,1347.8000000000002,501.8,6.5,-176.89999999999998,130.9,3.7,544.9,-95,0.3999999999999999,375.4,2.9000000000000004,-140.39999999999998,336.1,407.5,2
2233,5070017853,EUW1,,6ODk-_MOX82iJ0kE7fWKHH-KbPR0Y-YKea-mxULS-tOuIDZp,7,200,86,14,4,L70K88l-U0WgQSZJ0aT7L11T7A6hiTHaExZfFiEvEF-Hb9I,TheFatCowGamer,EUW1,L70K88l-U0WgQSZJ0aT7L11T7A6hiTHaExZfFiEvEF-Hb9I,/v1/stats/player_history/EUW1/238529723,4764,True,3006,6631,3742,3046,3033,4401,3340,16,10,9,6,2,2,384,1,0,0,0,0,217458,3674,195902,17880,587,41190,1148,29392,10649,3245,1,39185,13794,4384,25,58,38208,9406,24774,4027,17475,16760,1,0,185,36,10,5,318,18,0,0,12,4,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,9111,9105,8299,8234,8275,1543,0,0,1828,500,0,18,40,0,1106,0,0,21425,0,0,13,0,0,8000,8200,5008,5008,5001,,,,,SOLO,TOP,,,,,,,,,,,0,0,0,0,984.3,445.1,5.1,,,6.199999999999999,664.9,,,370.6,,,311.4,561.4,0
2233,5070017853,EUW1,,JVyvluIO3c2yVprpQDEJHMUazHKXGhWIyMwQr3_mmqBuxf4,8,200,141,4,11,0CBZrNKtvzDEusIPrhOMOFownL1I7ZUH4ICntt0jA0e6v2U,temp2462323,EUW1,0CBZrNKtvzDEusIPrhOMOFownL1I7ZUH4ICntt0jA0e6v2U,/v1/stats/player_history/EUW1/229171667,7,True,6630,6333,3053,3047,0,0,3340,9,12,11,2,1,2,417,0,0,0,0,0,158316,7284,142423,8609,0,19988,0,18649,1339,22901,1,36809,14753,1186,24,22,51627,21138,25170,5318,14103,14525,1,0,22,134,95,4,313,17,3,0,14,1,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,9111,9103,8014,8135,8143,323,0,0,551,400,0,24,10,0,507,0,0,4263,5,0,592,0,0,8000,8100,5008,5008,5003,,,,,NONE,JUNGLE,,,,,,,,,,,0,0,0,0,1417.7,297.70000000000005,0,,,1.3,730.7,,,300.3,,,286,396,1
2233,5070017853,EUW1,,j_SVolMEMxuRXYoR-iAYVc5Zz60uWFRoEvvEDHA0L6Qos_4,9,200,74,7,4,VjfVvoMK-7_RBkb5_sk0cMxvOuhq8qPnyO7eOA-wDk1TM4g,Yorick Zemmøur,EUW1,VjfVvoMK-7_RBkb5_sk0cMxvOuhq8qPnyO7eOA-wDk1TM4g,/v1/stats/player_history/EUW1/223114561,666,True,3157,6653,3165,3020,3089,0,3340,7,4,18,6,2,1,438,1,0,0,0,0,233280,214971,13136,5172,0,63077,62416,623,37,5104,3,8630,17014,4880,18,43,18079,6793,9516,1770,15756,13800,3,1,253,2,2,0,307,18,0,0,10,3,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,8226,8233,8236,8138,8135,3875,0,0,250,1520,0,23,10,0,48,0,0,30,0,0,3937,5,0,8200,8100,5008,5008,5002,,,,,DUO_CARRY,BOTTOM,,,,,,,,,,,0,0,0,0,515,313.8,7.7,-37.85000000000002,-16.899999999999977,5.800000000000001,106.7,-165.79999999999995,-1.0999999999999999,266.8,-0.10000000000000031,-107.8,260.4,287.70000000000005,3
2233,5070017853,EUW1,,aO8OEGjPk172vU0qcSgldxMkRMNGgWvgisAnxna4Pdw0XA4,10,200,44,3,4,EhUS102rQlPokKp5BadPl5YCSFIsMHGKqdIqa1MWrsgqx9Q,LePèreDestable,EUW1,EhUS102rQlPokKp5BadPl5YCSFIsMHGKqdIqa1MWrsgqx9Q,/v1/stats/player_history/EUW1/224630386,1637,True,3050,3117,3860,3067,3801,6664,3364,0,9,25,0,0,0,902,0,0,0,0,0,32475,17864,8047,6563,0,5684,4789,884,10,6797,5,29283,2064,0,53,25,28040,6927,15298,5813,9207,8300,0,0,46,0,0,0,64,17,2,0,27,10,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8465,8463,8473,8453,8009,9105,3296,0,0,252,0,0,762,0,0,848,863,0,2141,0,0,26,50,0,8400,8000,5005,5002,5002,,,,,DUO_SUPPORT,BOTTOM,,,,,,,,,,,0,0,0,0,811.7,271.8,1.6,-37.85000000000002,-16.899999999999977,1.5,77.5,-165.79999999999995,-1.0999999999999999,195.89999999999998,-0.10000000000000031,-107.8,160.3,225.7,4
1496,5069999840,EUW1,,iulad4Ilz9-UXbHhp4qdkezcyUP1jcoEExSDypiZv33_69Le,1,100,58,4,12,33QtIqrJmyOXqzL6epka2vZiOmYIE0nFc2B65KF1WkCNFY9CJyhVkKV8,SrPAPATiCO,EUW1,33QtIqrJmyOXqzL6epka2vZiOmYIE0nFc2B65KF1WkCNFY9CJyhVkKV8,/v1/stats/player_history/EUW1/2280259209496832,2074,True,6630,3065,0,6333,3053,3047,3340,12,1,6,7,2,2,466,2,0,0,0,0,166279,4354,161407,518,0,23687,954,22649,84,18415,1,29746,8184,7437,12,30,32248,7288,21146,3813,13851,14000,3,0,199,4,0,4,85,16,0,0,8,0,True,False,True,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,9111,9104,8299,8143,8135,572,0,0,2820,360,0,12,40,0,1237,0,0,587,0,0,3995,5,0,8000,8100,5005,5008,5002,,,,,NONE,JUNGLE,,,,,,,,,,,0,0,0,0,1074,507.6,6.8999999999999995,-62.25,149.45000000000002,9.1,780.9000000000001,146.45000000000002,2.35,550.5,0.2999999999999994,83.25000000000009,439.6,627.4,0
1496,5069999840,EUW1,,0M1AZIE5-BC97M2shzCKa_jZjZ1LsDBoqVf4BIH5yanE1Cwm,2,100,145,4,7,YtK_pnVX9Z49ACLS29TMV4ZqWd4MsvIDrJXZQwY_3E2Ho2g,Gragaspredator,EUW1,YtK_pnVX9Z49ACLS29TMV4ZqWd4MsvIDrJXZQwY_3E2Ho2g,/v1/stats/player_history/EUW1/234083601,4777,True,1055,3134,6672,3006,3086,0,3363,6,7,8,3,2,1,433,1,0,0,0,0,90336,8000,74514,7821,373,15494,3034,10809,1650,5281,4,9906,6354,1562,3,2,19098,1160,16932,1004,8677,7375,0,0,119,14,10,0,21,12,1,0,3,0,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9923,8139,8138,8135,8009,9103,70,75,0,989,0,0,18,0,0,2584,5,0,1129,0,0,20,10,0,8100,8000,5005,5008,5002,,,,,SOLO,BOTTOM,,,,,,,,,,,0,0,0,0,910.9,295.4,5.2,171.7,66.89999999999999,4.2,380.2,26.50000000000003,3.1000000000000005,331.5,4.9,-33.400000000000006,291.8,397.9,3
1496,5069999840,EUW1,,fQMhFAGnbOxFqLCLrdpMjQcjgH6CH1-koCFLPtIZd07Vi1I,3,100,234,14,4,Ptof7ma9buiX_gyWfFmUnI_zDNFu1n0yfjHxbJxQYczYrw,Nightcrawler6,EUW1,Ptof7ma9buiX_gyWfFmUnI_zDNFu1n0yfjHxbJxQYczYrw,/v1/stats/player_history/EUW1/27933732,4881,True,1055,3153,6672,3006,3133,1029,3340,10,3,4,5,2,2,555,2,0,0,0,0,104074,4694,97192,2188,501,15243,2176,12458,608,10352,2,13646,7162,3466,13,14,21132,4817,14782,1532,10992,9675,1,0,165,8,4,4,30,15,7,0,7,1,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,9111,9104,8014,8139,8135,393,0,0,475,280,0,13,0,0,432,0,0,768,0,0,3199,5,0,8000,8100,5005,5008,5003,,,,,SOLO,MIDDLE,,,,,,,,,,,0,0,0,0,853.5999999999999,506.2,7.4,206.39999999999998,77.89999999999998,6,469.2,121,1.2,455.8,1.9,160,291.3,477.29999999999995,2
1496,5069999840,EUW1,,kji3rXlyWGIQDkg5lWu_9hxdo_qwMKIl05Wgx5WMsTqpFt0,4,100,5,11,4,sdvG8KvuSge1oJIwyTxH1XwebPPJP_rFN5trSgkxDE1jqNg,jeunesuceuse,EUW1,sdvG8KvuSge1oJIwyTxH1XwebPPJP_rFN5trSgkxDE1jqNg,/v1/stats/player_history/EUW1/221338581,7,True,3117,6631,1028,3074,1031,3066,3364,4,2,8,3,1,1,1035,0,0,0,0,0,150830,17736,117669,15424,0,9262,1220,7301,740,13811,1,14069,20553,4933,27,11,22372,3261,18399,712,11014,10250,2,0,47,140,87,20,509,14,2,0,5,5,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,9111,9104,8299,8210,8232,32,0,0,345,240,0,10,50,0,171,0,0,5,0,0,5,10,0,8000,8200,5005,5008,5002,,,,,NONE,JUNGLE,,,,,,,,,,,0,0,0,0,1019.5,383.3,0.6,-62.25,149.45000000000002,2.4,752.9000000000001,146.45000000000002,2.35,490.9,0.2999999999999994,83.25000000000009,311.6,548.7,1
1496,5069999840,EUW1,,k5ozjQFiuQLbbnTK3uRrhqramRcIpwVhh4d_DKSjQcUJHDY,5,100,147,3,4,4i5Zw2U1L1PZNfnSlxEROtox6x0nJvbr_Et7DfP8La0jp3I,taki mlaki,EUW1,4i5Zw2U1L1PZNfnSlxEROtox6x0nJvbr_Et7DfP8La0jp3I,/v1/stats/player_history/EUW1/212413108,3496,True,3853,3158,1052,1011,1026,4005,3364,2,5,12,0,1,0,470,0,0,0,0,0,36458,32780,3677,0,0,12489,10799,1690,0,1417,4,5081,2739,1097,79,14,11105,2470,8166,467,7494,6460,0,0,41,4,0,0,102,11,5,0,40,14,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,8226,8210,8237,8105,8136,1031,0,0,250,502,0,0,0,0,466,0,0,13,5,0,15,30,0,8200,8100,5008,5008,5002,,,,,SOLO,TOP,,,,,,,,,,,0,0,0,0,427,230.89999999999998,1,-299.3,-215.2,2.3,256.4,-46.29999999999998,-3,311.70000000000005,-2.8000000000000003,-447.9,261.79999999999995,376.8,4
1496,5069999840,EUW1,,I2OAmbzSKPm9fFFyMW2hLksFwKqm6v2rAKETpWK75yPdr3Q,6,200,202,7,4,JsPItQHraqTy6YTtTv0Vyy95sJpCd3rHj1bytS0NPx1Z-X4,Domiing,EUW1,JsPItQHraqTy6YTtTv0Vyy95sJpCd3rHj1bytS0NPx1Z-X4,/v1/stats/player_history/EUW1/206293436,657,False,3009,3094,6671,1036,1036,0,3340,6,6,7,2,1,1,590,0,0,0,0,0,82742,4245,78326,170,823,15238,2379,12688,170,4300,2,7462,848,848,12,34,17754,5509,11732,511,9009,8475,0,0,132,2,0,2,91,12,1,0,9,1,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,8226,8233,8237,8135,8139,1290,0,0,250,483,0,13,40,0,489,0,0,2312,4,0,1033,0,0,8200,8100,5008,5008,5002,,,,,NONE,JUNGLE,,,,,,,,,,,0,0,0,0,851.3,283.9,6,62.25,-149.45000000000002,5.3,431.59999999999997,-146.45000000000002,-2.35,435,-0.2999999999999994,-83.25000000000009,264.4,429.8,3
1496,5069999840,EUW1,,l3mYOCUFcWMzebfd9GSWizZTBOHTALJLSe8q1oS4QXarV4BH,7,200,235,14,4,sI7xXB2n6pkv_HXVKwL2a9EbC7Mt11djFRBWtMvGUAqMFCjsAwvBcUNd,Doble B,EUW1,sI7xXB2n6pkv_HXVKwL2a9EbC7Mt11djFRBWtMvGUAqMFCjsAwvBcUNd,/v1/stats/player_history/EUW1/2361795943385504,4618,False,3134,1053,3864,3009,3042,1036,3364,3,9,10,0,1,0,193,0,0,0,0,0,29425,0,28581,844,383,16638,0,15794,844,8185,5,8037,482,482,35,38,17353,5592,11417,342,7522,6600,0,0,27,0,0,0,139,11,2,0,17,8,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8351,8304,8345,8410,8009,8014,45,0,0,9,4,5,3,0,0,73,0,0,2602,0,0,341,0,0,8300,8000,5008,5008,5002,,,,,SOLO,BOTTOM,,,,,,,,,,,0,0,0,0,739.2,228.5,0.3,-171.7,-66.89999999999999,1.1,413.6,-26.50000000000003,-3.1000000000000005,308.3,-4.9,33.400000000000006,235.5,371.4,4
1496,5069999840,EUW1,,x-hmnherHXXnPx7uu_q-kWY78Ky7xIM0pX49f8p1eJ4Cb88,8,200,106,4,12,2Hpw_hjO8r0cMwh81DsI3a8b8ye0fKZ7JiSKvYsrJle8OQ,Tornack,EUW1,2Hpw_hjO8r0cMwh81DsI3a8b8ye0fKZ7JiSKvYsrJle8OQ,/v1/stats/player_history/EUW1/29117779,547,False,6660,3123,3076,3047,1054,1033,3363,1,7,2,0,1,0,330,0,0,0,0,0,77969,36010,38241,3716,7,9589,3844,5723,21,466,1,19158,1617,387,23,24,19621,1215,17790,616,6842,5900,0,0,122,0,0,0,197,13,2,0,7,1,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,8401,8444,8453,8009,9105,605,434,0,168,0,0,834,0,0,146,330,0,1074,0,0,0,0,0,8400,8000,5005,5002,5001,,,,,SOLO,TOP,,,,,,,,,,,0,0,0,0,726.3,446.09999999999997,3.8,299.3,215.2,5.300000000000001,704.3,46.29999999999998,3,252,2.8000000000000003,447.9,247.89999999999998,423.1,0
1496,5069999840,EUW1,,Ip9vfGSr4_jJcxHcgtfJ-5KEHxYZ6pkpPuf0Pj4DzI7Mq1k,9,200,120,11,6,awtnKuPhTrAKIArxKQBdqYwNZ3Jr98Edevomyj_SMHqEHPg,jopperdeplop,EUW1,awtnKuPhTrAKIArxKQBdqYwNZ3Jr98Edevomyj_SMHqEHPg,/v1/stats/player_history/EUW1/207960592,682,False,6632,1036,3047,3053,1031,2055,3364,5,8,4,2,1,1,374,0,0,0,0,0,135451,14516,113259,7675,0,13475,1767,10411,1296,14440,1,23722,12200,599,14,19,32317,5563,25777,976,9529,9450,1,0,33,108,87,0,173,13,4,0,4,5,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,9111,9104,8014,8143,8135,183,0,0,273,180,0,15,40,0,430,0,0,338,0,0,3285,4,0,8000,8100,5005,5008,5002,,,,,NONE,JUNGLE,,,,,,,,,,,0,0,0,0,1366.6999999999998,308.1,0.9,62.25,-149.45000000000002,1.5,935.7,-146.45000000000002,-2.35,455.2,-0.2999999999999994,-83.25000000000009,229.4,453.4,1
1496,5069999840,EUW1,,E9KN0ptPhBWUPpMK-MTxQPdQViR_2W0Gs4T9ViuhW4m4YRY,10,200,103,14,4,WNla9oy8g10CqHuIwGge4sTCWxEvwP_WCvUET18Eh7UIlg,Army Girl,EUW1,WNla9oy8g10CqHuIwGge4sTCWxEvwP_WCvUET18Eh7UIlg,/v1/stats/player_history/EUW1/30963559,513,False,6655,2033,3916,3020,3145,0,3340,3,6,1,0,1,0,555,0,0,0,0,0,67345,34532,10499,22312,0,14965,9503,1037,4424,1748,1,6474,1433,1433,15,28,14367,2644,11087,635,7475,6850,0,0,119,0,0,0,58,12,0,0,7,4,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,8139,8138,8135,8226,8210,1282,0,0,825,0,0,8,0,0,487,3,0,250,364,0,5,0,0,8100,8200,5008,5008,5002,,,,,SOLO,MIDDLE,,,,,,,,,,,0,0,0,0,647.2,428.3,5.5,-206.39999999999998,-77.89999999999998,4.8,309.2,-121,-1.2,325.1,-1.9,-160,240.3,356.29999999999995,2
1508,5069254957,EUW1,,k5ozjQFiuQLbbnTK3uRrhqramRcIpwVhh4d_DKSjQcUJHDY,1,100,147,14,4,4i5Zw2U1L1PZNfnSlxEROtox6x0nJvbr_Et7DfP8La0jp3I,taki mlaki,EUW1,4i5Zw2U1L1PZNfnSlxEROtox6x0nJvbr_Et7DfP8La0jp3I,/v1/stats/player_history/EUW1/212413108,3496,True,3853,6617,2055,3158,6616,0,3364,3,3,7,2,1,1,904,0,0,0,0,0,46226,41378,4272,576,0,14729,12203,1950,576,4651,5,4398,1661,1004,68,17,9122,2548,5770,802,7892,7025,0,0,33,0,0,0,133,11,11,0,39,11,False,False,False,True,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,8226,8210,8237,8105,8136,1280,0,0,250,646,0,0,0,0,514,0,0,13,5,0,14,30,0,8200,8100,5008,5008,5002,,,,,DUO_SUPPORT,BOTTOM,,,,,,,,,,,0,0,0,0,408.59999999999997,272.6,0.2,35.70000000000002,53.95000000000002,2,275.6,-14.350000000000023,0.3999999999999999,278.1,0.4999999999999998,-31.200000000000003,271.9,284.70000000000005,4
1508,5069254957,EUW1,,8FfhFsqSuEeSI_6PtyaoqR5jcgneFynyeuaMna-J7qUBX8I,2,100,875,4,12,38yaPKYo-_rgZc6R0_cYYLv63KYFCKjMHCwz2Hixxtcn1zc,Hayat0,EUW1,38yaPKYo-_rgZc6R0_cYYLv63KYFCKjMHCwz2Hixxtcn1zc,/v1/stats/player_history/EUW1/206871734,1162,True,1054,6631,3153,1029,3047,0,3340,6,3,2,6,2,1,732,1,0,0,0,0,112307,155,94480,17671,0,19458,155,16227,3075,2024,1,21840,21487,3519,9,21,21697,4144,16213,1340,10023,8525,2,0,144,8,4,0,122,15,1,0,5,0,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,9111,9104,8299,8210,8236,644,0,0,728,160,0,17,0,0,520,0,0,16,0,0,14,0,0,8000,8200,5005,5008,5002,,,,,SOLO,TOP,,,,,,,,,,,0,0,0,0,1013.8,474.79999999999995,6.699999999999999,-38.5,62.39999999999996,6.5,524.2,348.70000000000005,2.8,505,2.3999999999999995,26.099999999999994,258.9,675.4000000000001,0
1508,5069254957,EUW1,,M5vuD_I7v_a_R_JtzR3l2jfQIIGNRfM5vigL6MhWjHUEFZql,3,100,245,4,14,J7am7zhUNwmnv7JBD5gzly-24PrvQVgtGOGAOSrGQ12Cx6XFWBFaNBTQ,yes51cent,EUW1,J7am7zhUNwmnv7JBD5gzly-24PrvQVgtGOGAOSrGQ12Cx6XFWBFaNBTQ,/v1/stats/player_history/EUW1/2183778886472288,4881,True,2033,3152,3100,1052,1001,0,3340,7,1,3,5,2,2,1265,1,0,0,0,0,88699,71155,17077,466,0,11830,9953,1411,466,3898,1,8907,10304,3229,24,13,14673,4473,9763,436,9759,7810,1,0,133,22,8,6,157,13,5,0,12,2,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,8143,8138,8135,8236,8233,908,0,0,428,0,0,30,0,0,2572,4,0,24,0,0,14,50,0,8100,8200,5008,5008,5003,,,,,SOLO,MIDDLE,,,,,,,,,,,0,0,0,0,659.5,474.7,6.800000000000001,-4.899999999999977,58.69999999999999,6.1,322.4,14.900000000000006,-0.8999999999999999,386.7,1.3000000000000003,-23.30000000000001,296.5,457.1,2
1508,5069254957,EUW1,,7T5cmeaP0SxQLDbQn--kXRVbR_4dg_gyea0eLeYv7iL1-ho,4,100,64,4,11,dLExrtvg4CUU11qSZVI-RB9iZCVRNbAuBrnsyBHBErbv5ks,Vena Sera1,EUW1,dLExrtvg4CUU11qSZVI-RB9iZCVRNbAuBrnsyBHBErbv5ks,/v1/stats/player_history/EUW1/209357947,4425,True,3111,2031,0,6333,6691,0,3340,4,2,7,2,1,1,906,0,0,0,0,0,117859,22548,80967,14343,0,11036,1442,8481,1112,6909,1,17817,35080,2458,17,16,18338,1787,15916,634,8855,8125,1,0,34,92,55,0,360,13,3,0,10,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,8126,8120,8134,8473,8453,833,0,0,288,0,0,1,4,3,19,4,0,421,0,0,822,273,0,8100,8400,5005,5008,5002,,,,,NONE,JUNGLE,,,,,,,,,,,0,0,0,0,936.2,291.2,0.2,-449.1000000000001,-66.50000000000003,1.4,511.5,130.69999999999996,0.20000000000000007,375.2,0.1,-316.9,245.2,443.29999999999995,1
1508,5069254957,EUW1,,AiRRbZF39O1sHYRfwMG1EhK5cgaYzJSj7UXbxBbrNJ7Epcmw,5,100,18,7,4,2PAkzKSgooEV3jHV5wSrgmo3ZGMN3U_JWUOypCqWFsrxy_1xKw3CWJP7,GioGio Kujo,EUW1,2PAkzKSgooEV3jHV5wSrgmo3ZGMN3U_JWUOypCqWFsrxy_1xKw3CWJP7,/v1/stats/player_history/EUW1/2065797935526272,4834,True,3006,3095,1055,6672,3123,1042,3363,4,1,3,3,1,1,917,0,0,0,0,0,101083,20724,70749,9609,426,10024,1505,7191,1327,6502,3,6325,5054,3908,24,4,14678,4203,8904,1570,9426,8875,2,1,152,21,5,13,44,14,1,0,9,4,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9923,8139,8138,8135,9111,9103,33,73,0,585,0,0,8,0,0,2624,5,0,671,140,0,0,0,0,8100,8000,5005,5008,5002,,,,,DUO_CARRY,BOTTOM,,,,,,,,,,,0,0,0,0,654.9000000000001,326.3,6.6,35.70000000000002,53.95000000000002,6.7,274.7,-14.350000000000023,0.3999999999999999,353.6,0.4999999999999998,-31.200000000000003,285.3,434.3,3
1508,5069254957,EUW1,,kSCMkm0G7QeyiFSbI342FL0fndWGFQfG5Wur3oniWmNWoII,6,200,86,4,14,n9Q9iVDInb-ais87ul1krgVYy2L-V9KBTIzEaXMx6fUZQ94,xXdeathninjaXx2,EUW1,n9Q9iVDInb-ais87ul1krgVYy2L-V9KBTIzEaXMx6fUZQ94,/v1/stats/player_history/EUW1/228411164,4661,False,1054,0,6631,3047,0,0,3340,0,6,1,0,0,0,470,0,0,0,0,0,60801,0,59155,1646,0,10916,0,9270,1646,787,1,25094,815,0,10,37,22356,3937,15417,3001,5604,4900,0,0,93,4,1,0,78,12,0,0,6,2,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,9111,9105,8014,8453,8473,324,0,0,72,20,0,0,0,0,27,0,0,357,180,0,1016,0,0,8000,8400,5005,5008,5002,,,,,SOLO,TOP,,,,,,,,,,,0,0,0,0,1052.3,412.40000000000003,4.300000000000001,38.5,-62.39999999999996,3.7,498.1,-348.70000000000005,-2.8,195.4,-2.3999999999999995,-26.099999999999994,211.39999999999998,326.70000000000005,0
